Card	Format	Usage	Cumulative	Total	Format Index
Solemn Judgment	tearlaments	24	1320	1486	102
Solemn Judgment	kashtira	30	1350	1486	103
Solemn Judgment	rescue-ace	36	1386	1486	104
Solemn Judgment	fire king	16	1402	1486	105
Solemn Judgment	snake-eye	20	1422	1486	106
Solemn Judgment	fiendsmith	16	1438	1486	107
Solemn Judgment	advanced	48	1486	1486	108
Tribute to the Doomed	cannon	2	2	23	4
Tribute to the Doomed	critter	4	6	23	10
Tribute to the Doomed	treasure	15	21	23	12
Tribute to the Doomed	imperial	2	23	23	14
Change of Heart	cannon	1	1	350	4
Change of Heart	ocg android	1	2	350	7
Change of Heart	yugi-kaiba	44	46	350	9
Change of Heart	critter	27	73	350	10
Change of Heart	ocg yata	1	74	350	11
Change of Heart	treasure	15	89	350	12
Change of Heart	imperial	15	104	350	14
Change of Heart	android	27	131	350	15
Change of Heart	joey-pegasus	14	145	350	17
Change of Heart	fiber	22	167	350	18
Change of Heart	yata	33	200	350	20
Change of Heart	scientist	8	208	350	21
Change of Heart	vampire	18	226	350	23
Change of Heart	chaos	44	270	350	25
Change of Heart	warrior	19	289	350	26
Change of Heart	elements	1	290	350	100
Change of Heart	darkwing	2	292	350	101
Change of Heart	tearlaments	6	298	350	102
Change of Heart	kashtira	1	299	350	103
Change of Heart	rescue-ace	4	303	350	104
Change of Heart	fire king	12	315	350	105
Change of Heart	snake-eye	26	341	350	106
Change of Heart	fiendsmith	6	347	350	107
Change of Heart	advanced	3	350	350	108
Cyber Jar	cannon	1	1	78	4
Cyber Jar	ocg android	1	2	78	7
Cyber Jar	treasure	4	6	78	12
Cyber Jar	imperial	8	14	78	14
Cyber Jar	android	16	30	78	15
Cyber Jar	joey-pegasus	6	36	78	17
Cyber Jar	fiber	11	47	78	18
Cyber Jar	yata	4	51	78	20
Cyber Jar	scientist	2	53	78	21
Cyber Jar	vampire	3	56	78	23
Cyber Jar	chaos	6	62	78	25
Cyber Jar	warrior	3	65	78	26
Cyber Jar	goat	1	66	78	29
Cyber Jar	cyber	3	69	78	31
Cyber Jar	reaper	9	78	78	32
Magic Jammer	cannon	1	1	28	4
Magic Jammer	critter	13	14	28	10
Magic Jammer	treasure	5	19	28	12
Magic Jammer	fiber	1	20	28	18
Magic Jammer	yata	1	21	28	20
Magic Jammer	chaos	1	22	28	25
Magic Jammer	warrior	3	25	28	26
Magic Jammer	trooper	2	27	28	40
Magic Jammer	cat	1	28	28	50
Mirror Force	cannon	1	1	1153	4
Mirror Force	ocg android	1	2	1153	7
Mirror Force	critter	27	29	1153	10
Mirror Force	ocg yata	1	30	1153	11
Mirror Force	treasure	15	45	1153	12
Mirror Force	imperial	15	60	1153	14
Mirror Force	android	27	87	1153	15
Mirror Force	joey-pegasus	14	101	1153	17
Mirror Force	fiber	24	125	1153	18
Mirror Force	yata	33	158	1153	20
Mirror Force	scientist	7	165	1153	21
Mirror Force	vampire	18	183	1153	23
Mirror Force	chaos	43	226	1153	25
Mirror Force	ocg goat	2	228	1153	28
Mirror Force	goat	49	277	1153	29
Mirror Force	cyber	21	298	1153	31
Mirror Force	chaos return	38	336	1153	34
Mirror Force	stein	44	380	1153	36
Mirror Force	chimeratech	26	406	1153	37
Mirror Force	destiny	1	407	1153	38
Mirror Force	demise	40	447	1153	39
Mirror Force	trooper	18	465	1153	40
Mirror Force	zombie	58	523	1153	42
Mirror Force	perfect circle	42	565	1153	43
Mirror Force	dad return	53	618	1153	45
Mirror Force	gladiator	66	684	1153	46
Mirror Force	teledad	32	716	1153	48
Mirror Force	cat	37	753	1153	50
Mirror Force	lightsworn	52	805	1153	52
Mirror Force	edison	47	852	1153	54
Mirror Force	frog	47	899	1153	55
Mirror Force	crow	4	903	1153	56
Mirror Force	starstrike	37	940	1153	57
Mirror Force	trishula	12	952	1153	59
Mirror Force	tengu	19	971	1153	60
Mirror Force	dino rabbit	9	980	1153	61
Mirror Force	wind-up	25	1005	1153	62
Mirror Force	miami	26	1031	1153	63
Mirror Force	meadowlands	8	1039	1153	64
Mirror Force	baby ruler	12	1051	1153	65
Mirror Force	ravine ruler	44	1095	1153	66
Mirror Force	fire-water	8	1103	1153	67
Mirror Force	vegas	9	1112	1153	68
Mirror Force	shaddoll	1	1113	1153	70
Mirror Force	burning abyss	9	1122	1153	71
Mirror Force	charleston	3	1125	1153	72
Mirror Force	nekroz	18	1143	1153	73
Mirror Force	clown	1	1144	1153	74
Mirror Force	monarch	2	1146	1153	77
Mirror Force	grass zoo	3	1149	1153	80
Mirror Force	draco zoo	2	1151	1153	81
Mirror Force	snake-eye	2	1153	1153	106
Muka Muka	cannon	1	1	70	4
Muka Muka	critter	69	70	70	10
Wall of Illusion	cannon	1	1	131	4
Wall of Illusion	yugi-kaiba	93	94	131	9
Wall of Illusion	critter	33	127	131	10
Wall of Illusion	treasure	4	131	131	12
Vorse Raider	ocg android	3	3	21	7
Vorse Raider	ocg yata	3	6	21	11
Vorse Raider	miami	15	21	21	63
Goblin Attack Force	ocg android	2	2	23	7
Goblin Attack Force	imperial	6	8	23	14
Goblin Attack Force	fiber	3	11	23	18
Goblin Attack Force	yata	4	15	23	20
Goblin Attack Force	scientist	2	17	23	21
Goblin Attack Force	vampire	1	18	23	23
Goblin Attack Force	warrior	3	21	23	26
Goblin Attack Force	goat	1	22	23	29
Goblin Attack Force	reaper	1	23	23	32
Premature Burial	ocg android	2	2	540	7
Premature Burial	ocg yata	1	3	540	11
Premature Burial	imperial	12	15	540	14
Premature Burial	android	14	29	540	15
Premature Burial	joey-pegasus	13	42	540	17
Premature Burial	fiber	17	59	540	18
Premature Burial	yata	10	69	540	20
Premature Burial	scientist	4	73	540	21
Premature Burial	vampire	10	83	540	23
Premature Burial	chaos	31	114	540	25
Premature Burial	warrior	17	131	540	26
Premature Burial	ocg goat	2	133	540	28
Premature Burial	goat	20	153	540	29
Premature Burial	cyber	16	169	540	31
Premature Burial	reaper	28	197	540	32
Premature Burial	chaos return	24	221	540	34
Premature Burial	stein	28	249	540	36
Premature Burial	chimeratech	20	269	540	37
Premature Burial	destiny	1	270	540	38
Premature Burial	demise	35	305	540	39
Premature Burial	trooper	17	322	540	40
Premature Burial	zombie	44	366	540	42
Premature Burial	perfect circle	35	401	540	43
Premature Burial	dad return	72	473	540	45
Premature Burial	gladiator	67	540	540	46
Ring of Destruction	ocg android	2	2	327	7
Ring of Destruction	ocg yata	1	3	327	11
Ring of Destruction	yata	33	36	327	20
Ring of Destruction	scientist	8	44	327	21
Ring of Destruction	vampire	17	61	327	23
Ring of Destruction	chaos	44	105	327	25
Ring of Destruction	warrior	19	124	327	26
Ring of Destruction	ocg goat	2	126	327	28
Ring of Destruction	goat	48	174	327	29
Ring of Destruction	cyber	20	194	327	31
Ring of Destruction	stein	45	239	327	36
Ring of Destruction	chimeratech	25	264	327	37
Ring of Destruction	demise	37	301	327	39
Ring of Destruction	trooper	18	319	327	40
Ring of Destruction	nekroz	7	326	327	73
Ring of Destruction	link zoo	1	327	327	82
Scapegoat	ocg android	2	2	392	7
Scapegoat	ocg yata	1	3	392	11
Scapegoat	joey-pegasus	9	12	392	17
Scapegoat	fiber	23	35	392	18
Scapegoat	yata	23	58	392	20
Scapegoat	scientist	3	61	392	21
Scapegoat	vampire	8	69	392	23
Scapegoat	chaos	10	79	392	25
Scapegoat	warrior	14	93	392	26
Scapegoat	ocg goat	3	96	392	28
Scapegoat	goat	41	137	392	29
Scapegoat	cyber	18	155	392	31
Scapegoat	reaper	8	163	392	32
Scapegoat	chaos return	24	187	392	34
Scapegoat	stein	38	225	392	36
Scapegoat	chimeratech	6	231	392	37
Scapegoat	demise	15	246	392	39
Scapegoat	trooper	11	257	392	40
Scapegoat	zombie	28	285	392	42
Scapegoat	perfect circle	6	291	392	43
Scapegoat	dad return	21	312	392	45
Scapegoat	gladiator	7	319	392	46
Scapegoat	teledad	14	333	392	48
Scapegoat	cat	8	341	392	50
Scapegoat	lightsworn	3	344	392	52
Scapegoat	edison	1	345	392	54
Scapegoat	frog	2	347	392	55
Scapegoat	crow	1	348	392	56
Scapegoat	starstrike	1	349	392	57
Scapegoat	trishula	2	351	392	59
Scapegoat	tengu	5	356	392	60
Scapegoat	meadowlands	1	357	392	64
Scapegoat	ravine ruler	5	362	392	66
Scapegoat	secaucus	30	392	392	85
Call of the Haunted	ocg android	1	1	696	7
Call of the Haunted	ocg yata	1	2	696	11
Call of the Haunted	imperial	15	17	696	14
Call of the Haunted	android	27	44	696	15
Call of the Haunted	joey-pegasus	14	58	696	17
Call of the Haunted	fiber	22	80	696	18
Call of the Haunted	yata	27	107	696	20
Call of the Haunted	scientist	8	115	696	21
Call of the Haunted	vampire	16	131	696	23
Call of the Haunted	chaos	32	163	696	25
Call of the Haunted	warrior	14	177	696	26
Call of the Haunted	ocg goat	2	179	696	28
Call of the Haunted	goat	18	197	696	29
Call of the Haunted	cyber	11	208	696	31
Call of the Haunted	reaper	13	221	696	32
Call of the Haunted	chaos return	26	247	696	34
Call of the Haunted	stein	18	265	696	36
Call of the Haunted	chimeratech	15	280	696	37
Call of the Haunted	destiny	1	281	696	38
Call of the Haunted	demise	19	300	696	39
Call of the Haunted	trooper	16	316	696	40
Call of the Haunted	zombie	42	358	696	42
Call of the Haunted	perfect circle	33	391	696	43
Call of the Haunted	lightsworn	17	408	696	52
Call of the Haunted	edison	8	416	696	54
Call of the Haunted	frog	27	443	696	55
Call of the Haunted	crow	3	446	696	56
Call of the Haunted	starstrike	12	458	696	57
Call of the Haunted	trishula	4	462	696	59
Call of the Haunted	tengu	12	474	696	60
Call of the Haunted	dino rabbit	9	483	696	61
Call of the Haunted	wind-up	31	514	696	62
Call of the Haunted	miami	2	516	696	63
Call of the Haunted	meadowlands	4	520	696	64
Call of the Haunted	baby ruler	3	523	696	65
Call of the Haunted	ravine ruler	5	528	696	66
Call of the Haunted	fire-water	9	537	696	67
Call of the Haunted	vegas	7	544	696	68
Call of the Haunted	hat	27	571	696	69
Call of the Haunted	shaddoll	21	592	696	70
Call of the Haunted	burning abyss	9	601	696	71
Call of the Haunted	charleston	10	611	696	72
Call of the Haunted	nekroz	16	627	696	73
Call of the Haunted	clown	2	629	696	74
Call of the Haunted	performapal	15	644	696	75
Call of the Haunted	monarch	45	689	696	77
Call of the Haunted	blue-eyes	3	692	696	78
Call of the Haunted	invasion	1	693	696	79
Call of the Haunted	grass zoo	3	696	696	80
D.D. Warrior	ocg android	1	1	21	7
D.D. Warrior	ocg yata	3	4	21	11
D.D. Warrior	ocg goat	2	6	21	28
D.D. Warrior	reaper	1	7	21	32
D.D. Warrior	chaos return	1	8	21	34
D.D. Warrior	stein	4	12	21	36
D.D. Warrior	chimeratech	6	18	21	37
D.D. Warrior	gladiator	2	20	21	46
D.D. Warrior	tengu	1	21	21	60
Imperial Order	ocg android	1	1	249	7
Imperial Order	ocg yata	1	2	249	11
Imperial Order	imperial	15	17	249	14
Imperial Order	android	26	43	249	15
Imperial Order	joey-pegasus	14	57	249	17
Imperial Order	fiber	24	81	249	18
Imperial Order	yata	32	113	249	20
Imperial Order	scientist	8	121	249	21
Imperial Order	vampire	17	138	249	23
Imperial Order	chaos	45	183	249	25
Imperial Order	grass zoo	17	200	249	80
Imperial Order	draco zoo	21	221	249	81
Imperial Order	link zoo	5	226	249	82
Imperial Order	secaucus	5	231	249	85
Imperial Order	toss	5	236	249	90
Imperial Order	tri-brigade	12	248	249	96
Imperial Order	bird-up	1	249	249	97
Jinzo	ocg android	1	1	469	7
Jinzo	ocg yata	1	2	469	11
Jinzo	imperial	15	17	469	14
Jinzo	android	27	44	469	15
Jinzo	joey-pegasus	14	58	469	17
Jinzo	fiber	22	80	469	18
Jinzo	yata	31	111	469	20
Jinzo	scientist	6	117	469	21
Jinzo	vampire	15	132	469	23
Jinzo	chaos	25	157	469	25
Jinzo	warrior	10	167	469	26
Jinzo	ocg goat	3	170	469	28
Jinzo	goat	4	174	469	29
Jinzo	cyber	11	185	469	31
Jinzo	reaper	16	201	469	32
Jinzo	chaos return	19	220	469	34
Jinzo	stein	18	238	469	36
Jinzo	chimeratech	17	255	469	37
Jinzo	destiny	1	256	469	38
Jinzo	demise	14	270	469	39
Jinzo	trooper	15	285	469	40
Jinzo	zombie	37	322	469	42
Jinzo	perfect circle	26	348	469	43
Jinzo	dad return	76	424	469	45
Jinzo	gladiator	8	432	469	46
Jinzo	teledad	1	433	469	48
Jinzo	lightsworn	1	434	469	52
Jinzo	frog	5	439	469	55
Jinzo	dino rabbit	1	440	469	61
Jinzo	wind-up	5	445	469	62
Jinzo	invasion	21	466	469	79
Jinzo	grass zoo	2	468	469	80
Jinzo	fiendsmith	1	469	469	107
Kuriboh	ocg android	1	1	109	7
Kuriboh	critter	6	7	109	10
Kuriboh	ocg yata	1	8	109	11
Kuriboh	treasure	2	10	109	12
Kuriboh	android	3	13	109	15
Kuriboh	joey-pegasus	2	15	109	17
Kuriboh	yata	4	19	109	20
Kuriboh	warrior	2	21	109	26
Kuriboh	goat	6	27	109	29
Kuriboh	cyber	22	49	109	31
Kuriboh	reaper	1	50	109	32
Kuriboh	chaos return	25	75	109	34
Kuriboh	stein	20	95	109	36
Kuriboh	chimeratech	4	99	109	37
Kuriboh	destiny	3	102	109	38
Kuriboh	demise	5	107	109	39
Kuriboh	zombie	2	109	109	42
Magic Cylinder	ocg android	1	1	101	7
Magic Cylinder	ocg yata	1	2	101	11
Magic Cylinder	android	8	10	101	15
Magic Cylinder	joey-pegasus	3	13	101	17
Magic Cylinder	fiber	10	23	101	18
Magic Cylinder	yata	7	30	101	20
Magic Cylinder	vampire	2	32	101	23
Magic Cylinder	chaos	6	38	101	25
Magic Cylinder	warrior	5	43	101	26
Magic Cylinder	ocg goat	2	45	101	28
Magic Cylinder	goat	1	46	101	29
Magic Cylinder	cyber	1	47	101	31
Magic Cylinder	chaos return	3	50	101	34
Magic Cylinder	stein	14	64	101	36
Magic Cylinder	chimeratech	3	67	101	37
Magic Cylinder	demise	6	73	101	39
Magic Cylinder	trooper	7	80	101	40
Magic Cylinder	zombie	10	90	101	42
Magic Cylinder	perfect circle	4	94	101	43
Magic Cylinder	dad return	1	95	101	45
Magic Cylinder	cat	1	96	101	50
Magic Cylinder	lightsworn	1	97	101	52
Magic Cylinder	ravine ruler	3	100	101	66
Magic Cylinder	charleston	1	101	101	72
Mystical Space Typhoon	ocg android	1	1	3330	7
Mystical Space Typhoon	ocg yata	3	4	3330	11
Mystical Space Typhoon	treasure	42	46	3330	12
Mystical Space Typhoon	imperial	45	91	3330	14
Mystical Space Typhoon	android	80	171	3330	15
Mystical Space Typhoon	joey-pegasus	42	213	3330	17
Mystical Space Typhoon	fiber	72	285	3330	18
Mystical Space Typhoon	yata	99	384	3330	20
Mystical Space Typhoon	scientist	24	408	3330	21
Mystical Space Typhoon	vampire	51	459	3330	23
Mystical Space Typhoon	chaos	135	594	3330	25
Mystical Space Typhoon	warrior	18	612	3330	26
Mystical Space Typhoon	ocg goat	3	615	3330	28
Mystical Space Typhoon	goat	49	664	3330	29
Mystical Space Typhoon	cyber	20	684	3330	31
Mystical Space Typhoon	reaper	35	719	3330	32
Mystical Space Typhoon	chaos return	38	757	3330	34
Mystical Space Typhoon	stein	40	797	3330	36
Mystical Space Typhoon	chimeratech	21	818	3330	37
Mystical Space Typhoon	demise	39	857	3330	39
Mystical Space Typhoon	trooper	18	875	3330	40
Mystical Space Typhoon	zombie	57	932	3330	42
Mystical Space Typhoon	perfect circle	43	975	3330	43
Mystical Space Typhoon	dad return	59	1034	3330	45
Mystical Space Typhoon	gladiator	70	1104	3330	46
Mystical Space Typhoon	teledad	40	1144	3330	48
Mystical Space Typhoon	cat	45	1189	3330	50
Mystical Space Typhoon	lightsworn	69	1258	3330	52
Mystical Space Typhoon	edison	47	1305	3330	54
Mystical Space Typhoon	frog	87	1392	3330	55
Mystical Space Typhoon	crow	8	1400	3330	56
Mystical Space Typhoon	starstrike	81	1481	3330	57
Mystical Space Typhoon	trishula	32	1513	3330	59
Mystical Space Typhoon	tengu	77	1590	3330	60
Mystical Space Typhoon	dino rabbit	89	1679	3330	61
Mystical Space Typhoon	wind-up	144	1823	3330	62
Mystical Space Typhoon	miami	105	1928	3330	63
Mystical Space Typhoon	meadowlands	69	1997	3330	64
Mystical Space Typhoon	baby ruler	151	2148	3330	65
Mystical Space Typhoon	ravine ruler	206	2354	3330	66
Mystical Space Typhoon	fire-water	71	2425	3330	67
Mystical Space Typhoon	vegas	65	2490	3330	68
Mystical Space Typhoon	hat	70	2560	3330	69
Mystical Space Typhoon	shaddoll	117	2677	3330	70
Mystical Space Typhoon	burning abyss	170	2847	3330	71
Mystical Space Typhoon	charleston	86	2933	3330	72
Mystical Space Typhoon	nekroz	189	3122	3330	73
Mystical Space Typhoon	clown	50	3172	3330	74
Mystical Space Typhoon	performapal	52	3224	3330	75
Mystical Space Typhoon	monarch	53	3277	3330	77
Mystical Space Typhoon	blue-eyes	2	3279	3330	78
Mystical Space Typhoon	invasion	20	3299	3330	79
Mystical Space Typhoon	grass zoo	10	3309	3330	80
Mystical Space Typhoon	draco zoo	2	3311	3330	81
Mystical Space Typhoon	secaucus	4	3315	3330	85
Mystical Space Typhoon	toss	5	3320	3330	90
Mystical Space Typhoon	tri-brigade	4	3324	3330	96
Mystical Space Typhoon	fire king	3	3327	3330	105
Mystical Space Typhoon	snake-eye	3	3330	3330	106
Nobleman of Crossout	ocg android	1	1	932	7
Nobleman of Crossout	ocg yata	2	3	932	11
Nobleman of Crossout	imperial	30	33	932	14
Nobleman of Crossout	android	54	87	932	15
Nobleman of Crossout	joey-pegasus	20	107	932	17
Nobleman of Crossout	fiber	40	147	932	18
Nobleman of Crossout	yata	56	203	932	20
Nobleman of Crossout	scientist	7	210	932	21
Nobleman of Crossout	vampire	30	240	932	23
Nobleman of Crossout	chaos	74	314	932	25
Nobleman of Crossout	warrior	33	347	932	26
Nobleman of Crossout	ocg goat	4	351	932	28
Nobleman of Crossout	goat	94	445	932	29
Nobleman of Crossout	cyber	40	485	932	31
Nobleman of Crossout	reaper	30	515	932	32
Nobleman of Crossout	chaos return	74	589	932	34
Nobleman of Crossout	stein	37	626	932	36
Nobleman of Crossout	chimeratech	19	645	932	37
Nobleman of Crossout	demise	22	667	932	39
Nobleman of Crossout	trooper	8	675	932	40
Nobleman of Crossout	zombie	57	732	932	42
Nobleman of Crossout	perfect circle	17	749	932	43
Nobleman of Crossout	dad return	1	750	932	45
Nobleman of Crossout	gladiator	7	757	932	46
Nobleman of Crossout	cat	6	763	932	50
Nobleman of Crossout	lightsworn	4	767	932	52
Nobleman of Crossout	edison	10	777	932	54
Nobleman of Crossout	frog	11	788	932	55
Nobleman of Crossout	crow	3	791	932	56
Nobleman of Crossout	starstrike	66	857	932	57
Nobleman of Crossout	trishula	18	875	932	59
Nobleman of Crossout	tengu	4	879	932	60
Nobleman of Crossout	dino rabbit	1	880	932	61
Nobleman of Crossout	wind-up	19	899	932	62
Nobleman of Crossout	miami	4	903	932	63
Nobleman of Crossout	ravine ruler	1	904	932	66
Nobleman of Crossout	fire-water	6	910	932	67
Nobleman of Crossout	vegas	4	914	932	68
Nobleman of Crossout	hat	14	928	932	69
Nobleman of Crossout	shaddoll	2	930	932	70
Nobleman of Crossout	burning abyss	2	932	932	71
Widespread Ruin	ocg android	1	1	82	7
Widespread Ruin	warrior	2	3	82	26
Widespread Ruin	goat	3	6	82	29
Widespread Ruin	cyber	2	8	82	31
Widespread Ruin	reaper	24	32	82	32
Widespread Ruin	stein	9	41	82	36
Widespread Ruin	chimeratech	22	63	82	37
Widespread Ruin	demise	6	69	82	39
Widespread Ruin	trooper	5	74	82	40
Widespread Ruin	zombie	8	82	82	42
La Jinn the Mystical Genie of the Lamp	yugi-kaiba	129	129	203	9
La Jinn the Mystical Genie of the Lamp	critter	70	199	203	10
La Jinn the Mystical Genie of the Lamp	treasure	1	200	203	12
La Jinn the Mystical Genie of the Lamp	android	3	203	203	15
Waboku	yugi-kaiba	128	128	548	9
Waboku	critter	70	198	548	10
Waboku	treasure	31	229	548	12
Waboku	imperial	3	232	548	14
Waboku	joey-pegasus	16	248	548	17
Waboku	fiber	2	250	548	18
Waboku	scientist	3	253	548	21
Waboku	vampire	3	256	548	23
Waboku	chaos	10	266	548	25
Waboku	cyber	2	268	548	31
Waboku	reaper	1	269	548	32
Waboku	chaos return	12	281	548	34
Waboku	stein	25	306	548	36
Waboku	chimeratech	24	330	548	37
Waboku	demise	18	348	548	39
Waboku	trooper	2	350	548	40
Waboku	zombie	20	370	548	42
Waboku	perfect circle	6	376	548	43
Waboku	dad return	24	400	548	45
Waboku	gladiator	7	407	548	46
Waboku	teledad	7	414	548	48
Waboku	cat	13	427	548	50
Waboku	lightsworn	23	450	548	52
Waboku	edison	8	458	548	54
Waboku	frog	5	463	548	55
Waboku	baby ruler	2	465	548	65
Waboku	ravine ruler	13	478	548	66
Waboku	fire-water	3	481	548	67
Waboku	invasion	62	543	548	79
Waboku	grass zoo	3	546	548	80
Waboku	link zoo	2	548	548	82
Battle Ox	yugi-kaiba	126	126	126	9
Neo the Magic Swordsman	yugi-kaiba	126	126	126	9
Soul Exchange	yugi-kaiba	102	102	307	9
Soul Exchange	critter	2	104	307	10
Soul Exchange	treasure	1	105	307	12
Soul Exchange	imperial	1	106	307	14
Soul Exchange	warrior	1	107	307	26
Soul Exchange	goat	2	109	307	29
Soul Exchange	cyber	2	111	307	31
Soul Exchange	reaper	15	126	307	32
Soul Exchange	stein	11	137	307	36
Soul Exchange	chimeratech	3	140	307	37
Soul Exchange	demise	12	152	307	39
Soul Exchange	zombie	32	184	307	42
Soul Exchange	perfect circle	25	209	307	43
Soul Exchange	dad return	5	214	307	45
Soul Exchange	gladiator	37	251	307	46
Soul Exchange	teledad	4	255	307	48
Soul Exchange	cat	7	262	307	50
Soul Exchange	lightsworn	3	265	307	52
Soul Exchange	edison	6	271	307	54
Soul Exchange	frog	21	292	307	55
Soul Exchange	starstrike	8	300	307	57
Soul Exchange	dino rabbit	2	302	307	61
Soul Exchange	wind-up	5	307	307	62
Metal Dragon	yugi-kaiba	83	83	139	9
Metal Dragon	critter	5	88	139	10
Metal Dragon	treasure	2	90	139	12
Metal Dragon	imperial	15	105	139	14
Metal Dragon	android	6	111	139	15
Metal Dragon	joey-pegasus	4	115	139	17
Metal Dragon	fiber	6	121	139	18
Metal Dragon	yata	5	126	139	20
Metal Dragon	chaos	6	132	139	25
Metal Dragon	goat	1	133	139	29
Metal Dragon	chaos return	5	138	139	34
Metal Dragon	stein	1	139	139	36
Flower Wolf	yugi-kaiba	82	82	92	9
Flower Wolf	critter	2	84	92	10
Flower Wolf	treasure	2	86	92	12
Flower Wolf	android	1	87	92	15
Flower Wolf	joey-pegasus	1	88	92	17
Flower Wolf	fiber	1	89	92	18
Flower Wolf	yata	3	92	92	20
Gaia the Dragon Champion	yugi-kaiba	65	65	200	9
Gaia the Dragon Champion	critter	33	98	200	10
Gaia the Dragon Champion	treasure	8	106	200	12
Gaia the Dragon Champion	imperial	3	109	200	14
Gaia the Dragon Champion	android	20	129	200	15
Gaia the Dragon Champion	joey-pegasus	18	147	200	17
Gaia the Dragon Champion	fiber	11	158	200	18
Gaia the Dragon Champion	yata	22	180	200	20
Gaia the Dragon Champion	chaos	8	188	200	25
Gaia the Dragon Champion	cyber	6	194	200	31
Gaia the Dragon Champion	stein	1	195	200	36
Gaia the Dragon Champion	zombie	3	198	200	42
